5b364f40-c3c0-4e3a-8556-73f6fcc19eec,DMU
be849ad5-9f96-4605-a0dc-8b9588ac7dd6,DMU
8bafc217-3d83-4551-b2e3-3494ec14b2f9,DMU
8bafc217-3d83-4551-b2e3-3494ec14b2f9,DMU
34ec0f4f-e6f7-4a49-81a3-a1fbad102a9d,DMU
64e7580a-92bd-4b50-84fc-ee42e47c9014,DMU
5a846f00-ccb9-4ee2-8358-7c7722258601,DMU
5a846f00-ccb9-4ee2-8358-7c7722258601,DMU
00daa026-aba3-421e-9eaa-aa5649b36eb2,DMU
1a1b6004-6dda-4495-85f7-eb8fa29873e9,DMU
aef37244-deb9-464e-ab8c-4308369ae09b,DMU
25175622-7b68-4916-adf2-3bf2d82e8356,DMU
48aa964f-99b5-4b6b-b158-42f39514c910,DMU
9c873c5b-61f6-49b9-8993-2d5e9823de62,DMU
ba537452-3dab-4ecd-b65f-9e311a130d31,DMU
853ddf31-826b-411e-9b6d-75d53cdd1b84,DMU
6f342de7-f179-4894-96e4-56339d32f801,DMU
d4101cf9-4e05-414a-843e-b2fda0db917c,DMU
b2185d26-05b7-4e8b-ab0a-4f9d1541d4c5,DMU
fb64b0a7-3e9a-490f-bf02-c62fc8cf750d,DMU
7f22fcfa-a5f0-4fae-b578-cdfd7d46a4c8,DMU
5b364f40-c3c0-4e3a-8556-73f6fcc19eec,DMU
c56cf82f-8bbb-49ae-ad93-291cbec9126e,DMU
4a325fb4-fe71-47f1-9a2f-05b8cfe88fe6,DMU
409189da-53c9-4daf-b6b2-d155fc14f91a,DMU
335f3146-743c-4a25-86b5-c45e9c66eb15,DMU
88dee3d1-0496-40ea-b208-7362a932f531,DMU
ed719f25-1aab-4a1e-8c9f-dd574db5de0c,DMU
cc8331ab-adc9-45c6-9728-66afc72d901c,DMU
bdf96533-f28a-4465-893b-0c9394d5b8d7,DMU
74c3f2dd-8745-4e2e-b01c-6b692c6ff8af,DMU
ef074a2e-a387-4af8-a180-74b145d93992,DMU
89c46e9c-ae7c-466c-bb11-4f4d01ea7a63,DMU
7c5d0560-f9e6-4c70-8cce-cae61e4e74bc,ELD
be849ad5-9f96-4605-a0dc-8b9588ac7dd6,DMU
259c04f7-86f2-4584-97fb-8278dca9a213,DMU
084d77df-a899-406f-9d79-e3fa3abeaebc,DMU
7d541125-bfb8-4f88-8bf3-ad7b6af7ad1d,DMU
e2a54461-1f75-4304-b6d7-635171419456,DMU
3e11ad33-b9d7-43ef-840a-61955683b599,DMU
1f643d78-d8d8-4645-9357-a68ebd0d3517,DMU
bb6db604-8bbe-4719-88bd-f3cad8c4725d,DMU
3d1ed3b1-9c7d-44ff-8f0a-2a7a08313863,DMU
93dd512f-9f77-4f54-9081-f14ae0aa8c7a,DMU
2cfe404d-1a27-4627-9284-56188d92d5d5,DMU
20aff4af-5128-432f-a8c8-65b6909d31ac,DMU
be849ad5-9f96-4605-a0dc-8b9588ac7dd6,DMU
24957d64-ad17-4d4f-8a00-3cdd83e1ce88,DMU
0d4d7293-657f-48ac-931b-fb6a44128e6d,DMU
747881c7-3788-4dd6-b78d-b2a5ded20e14,DMU
7e57e1d7-da1d-4a2b-867f-85b8331b7bbc,DMU
c839d302-bf85-4a30-a49a-dbbd48695b5c,DMU
8b12da45-aff4-406d-83a3-39ecaff6ff56,DMU
000376ef-8b6c-490d-98cb-d6de15b2e585,DMU
676bc62e-f685-45cb-bcdd-d8adbe9c4ccb,DMU
216b4613-9b2a-472b-bc9a-49ad6c9b9f03,DMU
4ff97c69-6a6b-401c-b0a1-55fa81045d19,DMU
4a325fb4-fe71-47f1-9a2f-05b8cfe88fe6,DMU
0306607d-2a42-4008-ac84-8d3ed91fe3aa,DMU
4b78eaab-819c-4f06-b3b1-a25c17ab2235,DMU
bb078448-9e9f-4994-8aff-7e7c4fb62efc,DMU
106b5c96-d1bd-433d-955e-ace0b60d3bc3,DMU
1c3f0ffe-cf51-4c30-8cd5-9e3c7e92c019,DMU
c35bab2f-8464-4968-8c50-8807638d687b,DMU
d13d40b9-319b-4630-a5cd-228ff2f24367,DMU
5da59e8f-cbe5-4c14-a5a9-28d56048dc23,DMU
622f96fc-179a-4ff6-95a5-de721492f7eb,DMU
a573c574-754a-4994-881c-ca5177727775,DMU
ae8a90c4-4a79-49e7-9fab-076b35d28adb,DMU
1b1af9be-7f5e-48e9-a6e7-9261e199812e,DMU
8bafc217-3d83-4551-b2e3-3494ec14b2f9,DMU
ea61871b-9295-4ea0-86ef-e7a11e23bda8,DMU
bd250c9d-c65f-4293-a6b0-007fac634d3d,DMU
7ae6f015-2ad6-4b8e-8590-c2c2d01b6d98,DMU
d397fb84-8573-4b2c-be2c-f8fd820342f0,DMU
7c9231f0-7733-46d9-b9c6-c6c5b7fe65dd,DMU
d636da1e-4cc6-40a1-bd83-cc0dd761b1cc,DMU
753db072-5d6a-4f37-8f7d-255572ecd3bd,DMU
74c3f2dd-8745-4e2e-b01c-6b692c6ff8af,DMU
1e08d288-2f09-4856-a9ed-cc8aa8d953d7,DMU
3027347d-5fd3-47cd-83d4-8c834e00794c,DMU
bd250c9d-c65f-4293-a6b0-007fac634d3d,DMU
9a5817e2-3834-4137-a0ec-c0e61c634ce6,DDN
0aaf15b9-1bf5-424a-a994-67beaae29d36,DMU
e8e31184-dca4-48b1-be9d-581247c41d99,DMU
b1845806-7585-40d5-9d3a-f13667e6a9d2,DMU
5aec2b2c-0764-4869-814d-aad921122af9,DMU
5b7c0d2d-7107-4599-8d49-c7c57d21e467,DMU
b25ab334-1060-457e-b212-3d7a697c545e,DMU
e4dce5e7-c864-4239-bab7-af6a3adcb731,DMU
294c5f08-08e7-458f-8838-ff321dc5d9f2,DMU
a83d571b-ad91-43f5-8498-115cede4867d,DMU
6b7acac3-cb41-46bb-ae5e-98dc60620e53,DMU
a6f97236-1497-4811-8189-0545707451da,DMU
d0f81814-2870-4aab-9c50-bad78aad4e36,DMU
279ebd05-229a-4a4a-a1c0-c5f24d16dee3,DMU
017a3c6b-9a1e-403a-9c20-2360090d39ee,DMU
88dee3d1-0496-40ea-b208-7362a932f531,DMU
e8e31184-dca4-48b1-be9d-581247c41d99,DMU
b1845806-7585-40d5-9d3a-f13667e6a9d2,DMU
699d8655-d250-4ab6-92c5-376979bbabc7,DMU
40141353-c0d6-4529-b26a-34dfccbcf231,DMU
7e528d36-cea6-4013-83d5-ba837d570713,DMU
552fbde6-515d-457e-81c9-d67157eaaf37,DMU
2a83eca4-b6ad-4ec4-91f2-b2a62b32b056,DMU
99545c3e-0710-48d3-8558-046bd66f225c,DMU
106b5c96-d1bd-433d-955e-ace0b60d3bc3,DMU
3700a65c-6f54-4d56-9c6f-8364c45a058c,LTR
42db2313-b13d-4292-bef2-bf86f989d32f,LTR
5ae08177-48ee-4404-834d-d3cd7482ae81,LTR
7cd03837-37cc-4f6c-8e22-e3b0ff635462,LTR
73d135b2-d2b8-499c-84d9-824370c19ccc,LTR
bdd4d735-8cda-47c1-865b-48b51ac8f666,LTR
0aa57431-39e2-4152-8a30-1c1e8faef153,LTR
92cd3884-18d1-4200-b28e-a52349ef37aa,LTR
cbe793e4-c034-4a22-929d-d743c0255bf1,LTR
92cd3884-18d1-4200-b28e-a52349ef37aa,LTR
bdd4d735-8cda-47c1-865b-48b51ac8f666,LTR
d86cd8fb-4ba7-4311-b0f3-b06fa112eda5,LTR
e2b975e6-e709-481f-bfbc-41a832508283,LTR
c4e40481-aeaa-4b3d-a020-e9b6d7c11992,LTR
c1bd3bc0-77bd-40fe-b4f1-835a04cb6e41,LTR
3d5f92bf-e4e7-487a-834c-964fdd6ad674,LTR
75338f49-1f02-4333-87e4-5779ef14e688,LTR
d3f990e7-54a3-4893-8510-645b2065447b,LTR
26bb65ba-d605-4b79-a700-4a08ec5a90b4,LTR
3d5f92bf-e4e7-487a-834c-964fdd6ad674,LTR
8b716fcc-c4cc-4987-be82-2897a9888d23,LTR
c34f88d7-15a1-434f-88d7-3d4fcf406d54,LTR
efde011d-8732-49b3-9204-8b114a3d81ba,LTR
adffb389-c9a3-41c4-b078-292a2bcf870d,LTR
2ef878cb-27b6-47d8-ad11-bd20529b0e7e,LTR
2f506f9f-4c0d-44e8-9f81-8403d808d0e4,LTR
38f81e68-cddd-47f4-b1d1-a297c3298c25,LTR
b8397d13-eeaf-4b4e-b3cd-9a9ac231873a,LTR
2acb8240-8e0e-4adf-a884-4986c116e704,LTR
28b41c48-0715-49d9-98e5-e82b706da816,LTR
efde011d-8732-49b3-9204-8b114a3d81ba,LTR
c2e2c80d-7581-46ba-8237-7886b91c19b3,LTR
f4ff3330-dcca-4435-87e7-871be91a68b0,LTR
c4e40481-aeaa-4b3d-a020-e9b6d7c11992,LTR
130f60d0-4fac-4e4e-a938-58f3b96e5335,LTR
b91859de-1983-4c9c-a9e6-289c7dba1eb4,LTR
9b5871c5-bb94-4803-93ba-cd1a630b00d6,LTR
9b5871c5-bb94-4803-93ba-cd1a630b00d6,LTR
efde011d-8732-49b3-9204-8b114a3d81ba,LTR
ec120dae-8c40-4053-9341-1f7774464634,LTR
bc02e193-df33-4eb1-adc1-b51ee931218a,LTR
6b98850c-ad69-42da-b91a-8dc5e226c444,LTR
ec0984b2-bed6-41b1-9087-2cfd16749037,LTR
d9b7d7f8-503d-4660-9a18-6a8e2fcaa25f,LTR
3f440fa1-5387-41d6-a80f-5b19dbb21514,LTR
0362b7c4-fff5-4bc2-b32d-913f85c23cc4,LTR
b590d028-ea6a-4550-b5e2-ba328a81bbc0,LTR
2acb8240-8e0e-4adf-a884-4986c116e704,LTR
d3f990e7-54a3-4893-8510-645b2065447b,LTR
85708748-40ca-4066-a287-7a6a189ff3df,LTR
671516eb-b088-4a15-aec9-1781ca016e11,LTR
939b0bd0-24ea-45de-a2d3-37bbf6a3e6f9,LTR
fb11c04f-6f17-4da4-bbf6-0bd09de6e544,LTR
bc02e193-df33-4eb1-adc1-b51ee931218a,LTR
651503a2-5d1e-408a-9cdc-0cee05ab3ef0,LTR
bdd4d735-8cda-47c1-865b-48b51ac8f666,LTR
a9b48836-6d37-46eb-8c41-a3eeecc72ae1,LTR
8315d7cc-fc2c-45b1-8340-11ff2af3beb5,LTR
b7557170-39a2-49df-823e-958c3eb34801,LTR
552730c5-e3a6-468f-91b2-82c272dda400,LTR
d86cd8fb-4ba7-4311-b0f3-b06fa112eda5,LTR
bc60dc65-6813-4d57-877b-df195ed00d00,LTR
d179dbbe-9c79-4dbc-955a-5209a3e2745a,LTR
002f647a-25f8-461b-8617-52674f5d577c,LTR
3b46aacf-b31a-4380-9e4b-82795fbaba3b,LTR
1500126f-fbe4-4c39-bb06-1a36e2c4682f,LTR
27347256-2ac4-4b12-b288-0a8d578a1ff2,LTR
cd4dbf80-187b-40e3-9e0b-526f78d9a34e,LTR
b889037f-b95f-4756-80aa-04097d2818c3,LTR
87500b92-3d68-42f3-afa9-f8206b2ebcbb,LTR
2f506f9f-4c0d-44e8-9f81-8403d808d0e4,LTR
e57815d4-b21f-4ceb-a3f1-73cff5f0e612,LTR
21b7606a-6a4c-4bf0-b311-1883383161d2,LTR
671516eb-b088-4a15-aec9-1781ca016e11,LTR
08b7a4d8-1183-430e-8ea4-016844f33200,LTR
0c511371-97d7-47cc-934c-939dfbdd1c0b,LTR
37271b8b-3c58-43aa-b120-f0aa12fb3ad5,LTR
fa65958a-f601-472e-a9b6-42650b97fa44,LTR
af1b83d9-078b-44dc-a118-4659201f4854,LTR
7769f0ce-b31b-4cb5-8635-2b9b70114180,LTR
11b50fec-28e0-4eaf-9184-73cc7234577f,LTR
741a266c-b2e9-4981-93ef-843cea95ca76,LTR
a2216497-ce38-41fe-bde9-e8066df36d60,FUT
17393110-c57e-487b-b07e-dc21a164efa7,MH2
ac8546d1-bfea-4cf7-bfa1-48555ea81bd4,MH2
95d781a5-2f5e-499f-b210-c4a5c50a180c,MH2
c8511fe7-63f9-4942-8972-d40bf5d7e949,MH2
2963205e-b181-44d1-809f-6577e29fa812,MH2
22579ac0-ad3f-4000-a65a-46a17a7f1aa5,MH2
e5705397-525b-4106-92ab-fe8ec9f561a2,MH2
06373318-e548-4664-b227-17e3b6fd0a88,MH2
881175c4-fee5-4c39-ad25-145ef73569ce,MH2
c6ed4077-4ed5-48fb-91c9-a9195d652978,MH2
bb8f3008-a3ba-4f73-afa6-ad81074b3196,MH2
3457e346-a5de-4624-b577-f59d4c186537,MH2
e94e53f0-cfca-4b40-9867-94ea771463cd,MH2
f3537373-ef54-4578-9d05-6216420ee349,MH2
488996b2-06c8-4866-bf0d-4664640c2be1,MH2
98aeda3d-3741-4b80-bfef-63bcc599d75b,MH2
1af03fc3-5eb6-404e-96d9-e291a1e11ec3,MH2
956a2a42-6a91-45b5-99f1-87c2cf1dd608,MH2
4ab83a39-d90d-403e-b74d-fe99c8b2aacd,MH2
a7f09ddb-0dec-47a7-92d4-efbeaf8cd85c,MH2
985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,MH2
7ce1c2a8-688b-4f63-8d58-e325efc6052a,MH2
ee638303-fa02-41b6-8954-156544566b57,MH2
5b9072a5-bd7f-4007-a34a-ebe251c95356,MH2
9955a344-dcd8-404d-9757-f62ed158ba22,MH2
723ec2ef-aa82-449d-88b0-405d06454fc2,MH2
1cb0a1a4-9216-47f8-a4e3-20fe0de6a518,MH2
38e4ce27-aba2-4a3f-8de7-d442323d8be2,MH2
701256d5-1389-48b7-9581-d6037209bd06,MH2
2d92fcf1-2ccd-47d2-9a24-f44b766a0b68,MH2
affc1d27-55f6-46e9-a67c-f15b6832813d,MH2
836ae711-e62f-49ec-850e-d25f6fd2a4d4,MH2
4541217f-5e86-491b-918b-ed7a2eb3e4eb,MH2
2958aa5c-176d-4f6e-be52-ef2afbe8d452,MH2
c5688978-1744-4986-bda3-09629541b827,MH2
4613fc96-a98d-4ea8-b1e2-0a776dfd4d5a,MH2
42b8d797-b01d-49cf-9818-d84bba17029d,ARB
86123ab7-ee60-4ef2-8467-1ad420213eb1,SLX
9746e3ab-c0a6-46c1-a418-275b419962e4,ONE
563e9ba5-e0ec-4fb3-8301-689aa145cc19,ONE
f22108ec-28f0-44d3-ba6b-3075f5f6bc65,ONE
c498dbf9-c68c-400c-9349-c3c3fc8efcae,ONE
57551332-e2a4-4e6a-9bd8-e3a9baafcd17,ONE
2d6cf933-73fe-4e79-8d0b-29dc0f18b25d,ONE
96ae13df-670e-49a0-99b0-baf908ac9eb4,ONE
3006ea5a-5391-41eb-b0c8-092741dca2eb,ONE
54f69d43-de01-46a8-b102-b47e23e0e947,ONE
d7c25806-1da6-4789-a17e-d2440184ec40,ONE
6ac8cd7c-992f-4953-b5bf-42e5a9ff09ad,ONE
87519b36-1d95-4020-a61d-6afb75555e3e,ONE
9df0adcf-7ad0-4d70-8dcd-28f69471495b,ONE
e508ae5d-ffb5-4480-be90-a4394954b559,ONE
611497d2-83df-4c69-bbeb-6a807c686bc4,ONE
98c2b2af-739f-413c-8c36-da6f78df0acb,ONE
1b49ec35-2c4f-4144-85fe-226f7cb67266,ONE
277aeb73-4c7c-4132-b9f9-55181d57e75d,ONE
71c1a1d0-5616-42f8-a59c-42c1ccd48d26,ONE
7177431e-5cc4-4ecd-8848-f51903289072,ONE
6249aabe-8f21-4257-9e04-ceffd44d42a5,ONE
0c117239-8e40-4e7e-ab1b-82f2ddf55cf4,ONE
a5424859-628a-4c19-acd0-0c63c21c8338,ONE
e3f571b5-ce50-4856-a151-fe6610d27bca,ONE
66270dd2-9139-4329-9621-852962836688,ONE
19d469f1-2219-4466-9f8a-769ee43e28db,ONE
905f0dd4-0197-45f8-8e7f-396d6dcef600,ONE
75a1beec-bafe-4243-b91e-040a88fb0e95,ONE
c66988ca-29d5-45ea-8d68-c8e0e4c3ffb1,ONE
f912c4ec-08e9-4524-a2ba-98f6dfabdc18,ONE
272c9888-ef13-4d47-a4bc-f5239b357a1b,ONE
f05078dd-b928-4b3f-9636-f299ebac180b,ONE
f4057210-ef07-4496-94c8-95c3b807c23c,ONE
0ec44465-68d4-4dca-a313-7f2ab0ce2e63,ONE
5adceb34-78c7-40dd-af31-6fb282d577ca,ONE
f1d4b157-2c77-4355-8c65-78dec9d44c85,ONE
67f0a63e-0866-423e-b917-fc7c71063021,ONE
0edb2d01-9a94-410c-8ab7-ca1b404ab5f0,ONE
daa20112-2955-439d-8802-3a228ba0832e,ONE
cd244359-781e-4e1d-946d-243664f40c7c,ONE
63517062-77da-4b60-aa24-f91553a81bed,ONE
4f5e95f8-c04d-405f-bba4-e83a8f6bf463,ONE
f8855fbf-4f1e-4c44-9653-bbbfc3f2fafd,ONE
c5efd9b5-05e5-440f-b28c-658e461cf644,ONE
f67e7a16-ff30-4fb9-9fcb-6561eec50caf,ONE
b3ef034f-37e5-4baa-a7a9-5fd0de792535,ONE
2e6af42f-35ec-432f-9879-2a0fb938a9f6,ONE
45db6b46-c4b4-4684-8a49-53a64ffc82f2,ONE
a6e8d7b9-ff5e-48ae-9e38-d2b6a45b119b,ONE
134aecf0-dc48-4fb3-8c8b-4e5272077856,ONE
ebad4fcc-4f78-48dc-b236-c78c22edc1e9,ONE
157cf43c-f7f2-4362-bfc8-11682e94b747,ONE
66605fe1-9a20-4c95-b53e-1249cedb978b,ONE
3b92f866-2522-4f2a-a5ca-7d01ad79b927,ONE
bbc4b5ca-557e-4465-9725-9e7a15590258,ONE
cd37d1b1-70ce-466e-890d-36be82433035,ONE
58d287e8-5297-415a-97d5-02002470c52b,ONE
3557e601-9b71-4ce9-9047-1a8baa72e574,ONE
8c6b818f-6912-4ea1-a35a-c8cd7ee9aead,ONE
f7dc55a8-290f-4666-90ce-aa632e87c5e7,ONE
e508ae5d-ffb5-4480-be90-a4394954b559,ONE
945d283d-4592-485f-808a-6e5a721f3cf7,ONE
d326bff1-5370-4817-8370-6da87a061058,ONE
65e5fc08-7a04-4bba-81ba-990889cae96a,ONE
360ca37b-5bbd-4923-a493-7674786a36af,ONE
a9225cc3-90f0-448f-a8d9-7c6c2796d077,ONE
1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,ONE
3583ea03-525f-4c70-9d7e-ccc6002ee9e1,ONE
d7898399-3c52-402c-9cd7-baad2cb7f00e,ONE
aa625ab0-1e79-4497-a5da-98fe1abfd024,ONE
01d6ba55-7bc0-41c6-84be-8cd528e46a05,ONE
18af2c85-e58f-4043-99d3-e90121348aca,ONE
ce7e1e9b-ad7f-4f4c-bdb5-2ccb6f147037,ONE
6f66c086-bb19-45d1-8387-17348f2c5c78,ONE
ba9d9d26-0c76-4a09-aa25-b32854e70c0b,ONE
c66988ca-29d5-45ea-8d68-c8e0e4c3ffb1,ONE
71c1a1d0-5616-42f8-a59c-42c1ccd48d26,ONE
187e9fa1-6a50-4697-8645-fea4524e8dde,ONE
50958c6e-9555-42ad-9bb3-2da9faa5cb52,ONE
a8c2d370-982d-4b1b-b9b3-371b08121b1f,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
1bfb7150-5157-4471-8874-4f9258c5d396,ONE
6c3df8b6-3f31-4d1c-a165-40cb3f2e2233,ONE
a4b4fe48-f9e6-4606-9901-76dd85fd7038,ONE
cd8ef6fc-a81b-4354-aa65-c88590522d30,ONE
6c3df8b6-3f31-4d1c-a165-40cb3f2e2233,ONE
6f66c086-bb19-45d1-8387-17348f2c5c78,ONE
59f24481-fd89-4d0e-bb64-1f6afe4f17df,ONE
e0e1de30-1899-49ef-88ae-6defc69f19b3,ONE
e0e1de30-1899-49ef-88ae-6defc69f19b3,ONE
b394cdd1-a632-4b57-8356-4e2d9c9620f7,ONE
85465be2-7327-4e1f-8a4b-d24dca4f3ada,ONE
36ccde39-98bd-4a67-bfcf-a66d9fbd9417,ONE
736a0484-e091-4178-92c5-c517b0e92f3d,ONE
4fce7045-4572-4e9e-8853-2a5dcfc989ac,ONE
55c61b29-797f-4fda-acf1-039a807954c9,ONE
5c6322d4-52bf-471a-a5b2-8329ef4be39a,ONE
736a0484-e091-4178-92c5-c517b0e92f3d,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
9f9e911e-7e12-4d99-806c-5cfba19ea8f3,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
cd95f833-27ce-447c-b505-02137daaba4c,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
d485c620-f1fb-4715-b7c5-d2d56588308d,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
fa641d46-d002-4903-af72-e96971f558bc,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
db14da86-6721-4e22-9b61-4a5680d4e5a3,ONE
a300a645-aec6-4cda-8c11-1e8a6af056ff,NPH
aff4fb74-8fb8-4d58-ac1b-be3de156411a,MUL
7ccb21e9-5169-4934-83c3-78ac00e5ffc7,MOM
a4705327-ada6-4575-82fc-351e183d060e,MOM
2443cb94-b27e-4a96-93cb-ac7880149bcc,MOM
5f73cd60-cd89-4c7a-85a6-e0ae34ca101b,MOM
efd6f04e-e83d-4580-ae3f-583ada848868,MOM
e36fbff8-471e-4cf8-8946-e1e5cdf598af,MOM
6fc278d1-2ea4-4fbc-95cd-a9cd48c3c630,MOM
e08ed414-77bf-402a-82a8-9d4e1bd627a1,MOM
f1b753e2-6e53-4ed1-9be4-66f8eb005a11,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
7e19c7e1-1b4b-4c7e-b011-eff8ed7de0fd,MOM
e19e24a8-5a4f-4a2d-b8dd-eb92aac7be78,MOM
7e6151d4-5129-4631-84a1-5cffc551c1e9,MOM
957efc4e-c2a9-46a2-b9e3-20dc419ffd05,MOM
b6ed20a4-bc8a-44b1-b9b7-c82518c287b8,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
80716ed1-8d0e-44e6-8b18-606e80d22181,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
21041ed6-8f13-4909-a2c3-fa4894a2d1e3,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
888cdb76-d365-41df-8b6a-378ac58ca8b2,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
988bfa94-0c83-4057-a0c7-0ad885b8919c,MOM
00bf269d-aca3-494c-8777-de90ae903af2,MOM
00bf269d-aca3-494c-8777-de90ae903af2,MOM
00bf269d-aca3-494c-8777-de90ae903af2,MOM
00bf269d-aca3-494c-8777-de90ae903af2,MOM
b3af679b-6ee6-4a1d-8ec3-b659bdd90b4a,MOM
3261c7e6-45be-44d1-8855-026359ba0ae7,MOM
